DT_REFER;DENOM_CIA;margem_bruta;margem_liquida;margem_ebit
2011-12-31;CCR S.A.;55.55232888793322;17.73892662207243;44.349196072840364
2011-12-31;CIA SIDERURGICA NACIONAL;40.671363152970436;22.19931204078747;34.8490736812743
2011-12-31;CIA TECIDOS SANTANENSE;22.924063449206887;6.580357745528182;9.340533243334459
2011-12-31;COGNA EDUCAÇÃO S.A.;32.822546501069354;5.08812842640354;5.141085803202764
2011-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;40.41528416996682;-35.19212244461094;-16.44546719469121
2011-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;76.11751835860673;41.277479721158656;27.503578619060363
2011-12-31;DOHLER S.A.;29.16888085875226;8.018585928366457;7.717345095121692
2011-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;55.50859677646193;21.208938962038907;43.1367248358434
2011-12-31;EMBPAR PARTICIPAÇÕES S/A;13.171082925019187;-5.04650986278958;3.1547011646440706
2011-12-31;EMBRAER S.A.;22.511844374980665;1.7371986664712256;5.292403014590606
2011-12-31;ENAUTA PARTICIPAÇÕES S.A.;55.46059438006692;31.880542685817296;12.75297830156363
2011-12-31;ENGIE BRASIL ENERGIA S.A.;56.99921260952574;33.467122692168225;55.66501677509174
2011-12-31;GERDAU S.A.;14.428163193603034;5.9242212932099445;8.131233622486993
2011-12-31;HIDROVIAS DO BRASIL S.A.;;-inf;-inf
2011-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;67.79615487931233;-36.572393414943015;-27.285007099274722
2011-12-31;JSL S.A.;16.34922144290616;2.362101404471404;9.541295146615553
2011-12-31;KLABIN S.A.;34.256473970797224;4.6982233397469;20.48531928947989
2011-12-31;MANGELS INDUSTRIAL S.A.;13.404684439427642;-4.509727432688158;0.3768135188074765
2011-12-31;MOURA DUBEUX ENGENHARIA S/A;28.995974459832357;14.062342639937157;18.456483018781057
2011-12-31;OSX BRASIL S.A.;43.52194019399167;3.2482164275859198;-87.08686638979984
2011-12-31;PADTEC HOLDING S.A.;16.98493299883039;-1.5972946643331924;1.0417295296555253
2011-12-31;PBG S/A;31.72309076594309;4.1563992188218934;11.306803270586872
2011-12-31;PETRO RIO S.A.;5.112206903492;-3059.625641541713;-5101.106973935795
2011-12-31;POSITIVO TECNOLOGIA S.A.;21.765000665452355;-3.2627345239084784;-2.537992044360928
2011-12-31;RAIA DROGASIL S.A.;26.303330558600596;2.516897536154572;2.9148249866636964
2011-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;21.686937562625104;-9.392744315330113;11.681029376201908
2011-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;22.306089322926432;7.753212871844046;16.059136127197046
2011-12-31;RUMO S.A.;42.27936020723462;7.918845713259265;36.20933343627834
2011-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;42.52954127838125;3.436851993708731;7.389859113473131
2011-12-31;SER EDUCACIONAL S.A.;60.86684067416098;17.19295760065825;24.700164017502466
2011-12-31;SUZANO HOLDING S.A.;22.25973736378263;0.7837786204086629;13.047066904658713
2011-12-31;SUZANO S.A.;22.195826392309552;0.6165650575042677;13.951292783728011
2011-12-31;TAURUS ARMAS S.A.;42.76402661626492;6.041898609636745;16.339842839758692
2011-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;93.5732879816775;49.6768092863933;89.5177108109951
2011-12-31;TRONOX PIGMENTOS DO BRASIL S.A.;22.69193761093618;8.602223836104171;11.963671925183462
2011-12-31;UNIPAR CARBOCLORO S.A.;38.83092853357888;1.2879649979296426;4.862589076041476
2011-12-31;VALE S.A.;60.76485264504069;36.2421401177283;51.44359186451002
2011-12-31;VALID SOLUÇÕES S.A.;28.049281455146303;12.795236171773356;17.8174407467969
2011-12-31;VIX LOGÍSTICA S/A;17.816828564653235;4.965178718210214;12.80320411075888
2011-12-31;VULCABRAS S.A.;13.68744511008065;-20.66372089403785;-15.646316334651456
2011-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;15.407884901646362;4.061919029943716;4.7379472338105675
2011-12-31;YDUQS PARTICIPACOES S.A.;33.34114104648317;6.108737353463882;7.037216669264399
2012-03-31;COSAN S.A.;10.922044226387639;10.975652824114457;17.55057843378153
2012-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;83.18986494115266;120.6127287804992;162.21895184367588
2012-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;100.0;51.55256889949425;46.039732078235964
2012-12-31;ALUPAR INVESTIMENTO S/A;76.94551261679273;42.81907455666434;70.00675332104494
2012-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;100.0;52.028381159946726;70.27194575614482
2012-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;;;
2012-12-31;BR PROPERTIES S.A.;100.0;194.57504062140848;361.13422898585185
2012-12-31;BRASKEM S.A.;9.301951598716395;-2.078947840444551;4.332457973536015
2012-12-31;BRF S.A.;22.63117902508796;2.877778090647378;4.870415353330283
2012-12-31;CCR S.A.;56.21511389812712;20.67329114665851;43.30039471553469
2012-12-31;CIA SIDERURGICA NACIONAL;28.551033530252607;-2.8442619031047336;3.797863243614091
2012-12-31;CIA TECIDOS SANTANENSE;26.21203518581804;8.617242557725891;14.065447343707534
2012-12-31;COGNA EDUCAÇÃO S.A.;45.7271305651958;14.37456512180858;17.292393242295276
2012-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;48.6398325947809;9.32730182176268;15.666543574593797
2012-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;51.90905483494953;1.0244041566429405;26.678281788646114
2012-12-31;DOHLER S.A.;28.008658560689625;6.695082218070761;7.199739860621401
2012-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;51.75183169531282;17.726277828257526;39.56042633224676
2012-12-31;EMBPAR PARTICIPAÇÕES S/A;12.946852358443373;-4.167937664568808;5.646647127870116
2012-12-31;EMBRAER S.A.;24.202712487547856;5.728768455909681;9.977540042526808
2012-12-31;ENAUTA PARTICIPAÇÕES S.A.;60.458873559936485;17.838401405129936;8.656820374384067
2012-12-31;ENGIE BRASIL ENERGIA S.A.;56.62219982131295;30.532789930338915;51.852183583141695
2012-12-31;GERDAU S.A.;12.49962481900479;3.9393741212207956;6.182469395498902
2012-12-31;HIDROVIAS DO BRASIL S.A.;41.67664670658683;-372.09580838323353;-452.6467065868263
2012-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;70.6061539066236;-18.269778776424655;-0.2921697204734984
2012-12-31;IGUA SANEAMENTO S.A.;29.704765363490225;-3.487524246288805;4.735521904005811
2012-12-31;JSL S.A.;17.54485035294445;1.932939062004239;7.55046006610311
2012-12-31;KLABIN S.A.;53.47469900352333;18.060148859059435;39.48963294401334
2012-12-31;MANGELS INDUSTRIAL S.A.;15.383739635140065;-31.391742687937864;7.088900086228889
2012-12-31;MOURA DUBEUX ENGENHARIA S/A;23.509037339289325;11.259551579928246;16.06028542729738
2012-12-31;OSX BRASIL S.A.;40.0308456266296;-7.544038010664564;-8.083029603041222
2012-12-31;PADTEC HOLDING S.A.;14.914406494793289;-1.2092381500469018;0.45663948770024176
2012-12-31;PBG S/A;35.44646560156043;9.296206072152998;16.541655637669486
2012-12-31;PETRO RIO S.A.;53.705899792469616;-4114.52712718648;-5991.46160687815
2012-12-31;POSITIVO TECNOLOGIA S.A.;24.585624789908696;1.3751016864695278;2.8366084043810127
2012-12-31;RAIA DROGASIL S.A.;27.740651450881735;1.9487140030122319;2.9851722666523934
2012-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;20.493562025546527;-34.02856007755716;0.5417030341684749
2012-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;30.55004657591875;10.561840800504822;15.617080841772088
2012-12-31;RUMO S.A.;38.96081296247413;6.8197192270983;33.591223170685915
2012-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;43.66321217934222;4.0037222165903765;7.480771580148525
2012-12-31;SER EDUCACIONAL S.A.;63.92784651499374;22.682457595707504;26.971071535732566
2012-12-31;SUZANO HOLDING S.A.;22.298483172207398;-3.250477275304254;9.690021793823615
2012-12-31;SUZANO S.A.;22.264079138846583;-3.507622452666376;10.483905758767035
2012-12-31;TAURUS ARMAS S.A.;38.0520734809286;-16.721091172102696;12.006630802130188
2012-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;91.10687796442849;48.14852951271415;88.85064347098415
2012-12-31;TRONOX PIGMENTOS DO BRASIL S.A.;23.418843549653996;10.996239364246314;15.018847060165786
2012-12-31;UNIPAR CARBOCLORO S.A.;41.26499074246031;11.05333355844068;16.65034638393184
2012-12-31;VALE S.A.;44.39465305447731;9.873583224785166;16.036737606190435
2012-12-31;VALID SOLUÇÕES S.A.;29.6198322767487;10.972651869146413;17.73803032421018
2012-12-31;VIX LOGÍSTICA S/A;18.90852938550549;6.365381979505533;13.232122670040075
2012-12-31;VULCABRAS S.A.;22.833746312684365;-20.764062368310157;-7.0435735356089335
2012-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;15.67421268928135;4.256345686852985;7.274508573123556
2012-12-31;YDUQS PARTICIPACOES S.A.;36.57430701343466;7.929440579257537;10.749026956064101
2013-03-31;COSAN S.A.;11.101305389224748;2.8927934540509868;5.325533087015376
2013-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;78.70747115182373;133.63251303698226;198.67055418960376
2013-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;100.0;42.119775992057335;38.34856194347057
2013-12-31;ALUPAR INVESTIMENTO S/A;79.95872426367201;50.740027160797965;74.80917331548437
2013-12-31;AMBEV S.A.;67.23959384090162;32.63471127095781;44.192283085203464
2013-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;100.0;50.705954371785275;70.644691445472
2013-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;;inf;inf
2013-12-31;BR PROPERTIES S.A.;100.0;7.612242467547933;77.0044496411056
2013-12-31;BRASKEM S.A.;12.567227466097334;1.2375990035511792;6.6877107818525445
2013-12-31;BRF S.A.;24.796173131332843;3.4953913742577876;6.420602881022616
2013-12-31;CCR S.A.;53.36665914298507;22.73532474880156;45.291975910479046
2013-12-31;CIA SIDERURGICA NACIONAL;28.244015629924206;3.084453992368028;18.02031049132785
2013-12-31;CIA TECIDOS SANTANENSE;23.48959482792195;9.186410312999001;12.550078541847876
2013-12-31;COGNA EDUCAÇÃO S.A.;54.245310628976426;25.62429871494319;27.716571210878087
2013-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;46.81899537435206;43.597312940192;32.43764673066642
2013-12-31;COSAN S.A.;29.077097630286;7.6073236453532855;18.358704745156228
2013-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;43.69312720950392;-5.40117866388641;21.082631151636885
2013-12-31;DOHLER S.A.;33.66992305227775;10.891605258727893;12.244027998761887
2013-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;48.97400929649546;15.138426234502525;36.36356746855603
2013-12-31;EMBPAR PARTICIPAÇÕES S/A;10.58669354669777;2.3021473022352823;4.250698185346528
2013-12-31;EMBRAER S.A.;22.703593161729753;5.767225590550084;11.776937052530515
2013-12-31;ENAUTA PARTICIPAÇÕES S.A.;56.81872418162966;39.54880597751848;25.84573163706983
2013-12-31;ENGIE BRASIL ENERGIA S.A.;47.709843197409505;25.800596840387758;42.86903595085207
2013-12-31;GERDAU S.A.;12.880546457110128;4.248803220888564;6.9097168888562095
2013-12-31;HIDROVIAS DO BRASIL S.A.;-26.19818652849741;-937.9209844559587;-1007.7396373056995
2013-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;70.212814802911;64.39140016988453;67.34314378199683
2013-12-31;IGUA SANEAMENTO S.A.;28.989086519511233;4.028708448298516;9.85785376428853
2013-12-31;JSL S.A.;16.027257864709302;1.971339002047816;7.476150948484363
2013-12-31;KLABIN S.A.;37.58604772818343;6.307365605086124;24.335072641991662
2013-12-31;MANGELS INDUSTRIAL S.A.;6.701157279363117;-29.77472640701092;-8.55020119524073
2013-12-31;MOURA DUBEUX ENGENHARIA S/A;28.216193924397626;14.26620332466083;18.889798591779925
2013-12-31;OMEGA GERAÇÃO S.A.;40.98926853336622;-34.69840878253361;-25.84186505489083
2013-12-31;OSX BRASIL S.A.;59.24458109600697;-322.0732684402441;-307.9883455483189
2013-12-31;PADTEC HOLDING S.A.;14.678729713812483;-1.0076301936735306;0.4599697600434748
2013-12-31;PBG S/A;36.4198256182017;10.8522214974965;16.63161605310108
2013-12-31;PETRO RIO S.A.;48.418657565415245;-50918.54379977247;-59277.08759954494
2013-12-31;POSITIVO TECNOLOGIA S.A.;21.395594757597117;0.6074342313151633;2.916931128491237
2013-12-31;RAIA DROGASIL S.A.;27.598240888418413;1.6201879087470894;2.4039138002595575
2013-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;41.00959658253362;-129.87776139907544;3.4846524873900706
2013-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;31.949826420222312;17.223546335714968;20.979133268926567
2013-12-31;RUMO S.A.;40.77811824268844;0.768325375828041;33.30791288907148
2013-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;42.13889579526727;0.6073933026736781;2.2914974733539486
2013-12-31;SER EDUCACIONAL S.A.;60.55486348440432;25.46123683939741;30.07656082721598
2013-12-31;SUZANO HOLDING S.A.;26.334817865497133;-3.669159595673408;16.60044302203387
2013-12-31;SUZANO S.A.;26.3387022347228;-3.875435628117515;17.149434177854932
2013-12-31;TAURUS ARMAS S.A.;29.940421631530707;-9.947481853989645;1.985408873584859
2013-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;84.90293545399355;61.66739533280704;91.2504118172381
2013-12-31;TRONOX PIGMENTOS DO BRASIL S.A.;8.474978083443432;2.8433490967909223;2.837422366000321
2013-12-31;UNICASA INDÚSTRIA DE MÓVEIS S.A.;39.9547920083437;5.315234627925822;5.373004703026919
2013-12-31;VALE S.A.;48.260154791793894;-0.25417739981162824;32.94590437790726
2013-12-31;VALID SOLUÇÕES S.A.;25.699409017252883;7.806606342851696;11.329268624807657
2013-12-31;VIX LOGÍSTICA S/A;17.239506747140894;6.093222109649417;12.285887181023641
2013-12-31;VULCABRAS S.A.;20.81144858034559;-9.547894730098722;-0.6722001270691125
2013-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;13.624566521108825;1.7063315458066564;3.1536553231428157
2013-12-31;YDUQS PARTICIPACOES S.A.;40.11958336462528;14.136660100172731;14.358380367531096
2014-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;76.25594558301226;86.20969867346042;132.51339717122025
2014-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;100.0;7.1239266405173325;-1.3966924626311885
2014-12-31;ALUPAR INVESTIMENTO S/A;76.54133889782838;50.99070081703647;71.2518350080184
2014-12-31;AMBEV S.A.;66.34805668288158;32.46346762557962;41.607326784872164
2014-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;100.0;48.16283029284886;70.84809003793772
2014-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;;inf;inf
2014-12-31;BR PROPERTIES S.A.;100.0;31.94847440450867;102.3979789385125
2014-12-31;BRASKEM S.A.;12.978204937504708;1.577838548387058;7.753856830172993
2014-12-31;BRF S.A.;29.335881191896686;7.670179757238663;11.991373897531696
2014-12-31;CCR S.A.;44.4360388547333;18.24601328557829;38.705893072427195
2014-12-31;CIA SIDERURGICA NACIONAL;28.11475117063924;-0.6961762673388303;17.4747144900309
2014-12-31;CIA TECIDOS SANTANENSE;16.480166521501648;0.23595466914677413;2.6769413976192937
2014-12-31;COGNA EDUCAÇÃO S.A.;56.46732327012366;26.509647037005145;27.575146212387153
2014-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;47.4447529150472;18.525263742365354;21.07940033314825
2014-12-31;COSAN S.A.;28.765722462744247;7.896192681772113;18.19070726977979
2014-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;38.737859953335416;-13.414345794055436;18.53767191636603
2014-12-31;DOHLER S.A.;32.23392202430968;10.665324259468134;10.486673075904044
2014-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;41.39750037538292;16.14742385174537;37.77383800686482
2014-12-31;EMBPAR PARTICIPAÇÕES S/A;12.402401741922713;-3.1951455827419073;2.744384880647966
2014-12-31;EMBRAER S.A.;19.809552949903956;5.534312941092977;8.729123300823318
2014-12-31;ENAUTA PARTICIPAÇÕES S.A.;53.22475518250032;32.99790156428844;19.64024545338929
2014-12-31;ENGIE BRASIL ENERGIA S.A.;38.58956421139542;21.368958744818073;35.58052411310876
2014-12-31;GERDAU S.A.;12.080971291090403;3.49823988381233;6.813714336267569
2014-12-31;HIDROVIAS DO BRASIL S.A.;15.096315740630262;-21.600445452014476;-35.408132150764295
2014-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;70.17925328807807;-0.4902654032904351;14.400367699052468
2014-12-31;IGUA SANEAMENTO S.A.;40.8530061923453;3.0030040668263167;23.273370081194823
2014-12-31;JSL S.A.;17.923582384007492;1.3077714916646717;8.306298714217267
2014-12-31;KLABIN S.A.;45.860872820390846;14.923326716908988;34.73183456405365
2014-12-31;MANGELS INDUSTRIAL S.A.;10.375582576382236;-9.85795915464472;-3.2457588883875883
2014-12-31;MOURA DUBEUX ENGENHARIA S/A;28.891344504164696;11.181321875187155;17.650719911503906
2014-12-31;OMEGA GERAÇÃO S.A.;43.93681249071671;23.038277720985906;31.20669619843953
2014-12-31;OSX BRASIL S.A.;24.892761980839413;-579.5416121813636;-536.9878153536392
2014-12-31;PADTEC HOLDING S.A.;16.201531068630906;-1.8352042661800079;-3.2233064926278554
2014-12-31;PBG S/A;37.63568762267594;9.849264655527543;16.620923840037424
2014-12-31;PETRO RIO S.A.;3.853635390755465;-206.03793040409664;-219.34869638627967
2014-12-31;POSITIVO TECNOLOGIA S.A.;22.562242688261374;0.9980875457151203;3.7273343715513954
2014-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;20.872599278236763;35.13682107164149;19.934716116345207
2014-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;29.448758307100388;10.841133263378804;11.189786638684856
2014-12-31;RUMO S.A.;18.69896656614544;-55.03976298229459;-19.893219835994746
2014-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;40.837642260522166;0.25258041194296177;2.9794555918631045
2014-12-31;SER EDUCACIONAL S.A.;62.08941845243076;30.332436491851126;32.52868167138726
2014-12-31;SUZANO HOLDING S.A.;26.269531034938392;-3.189078036050519;16.576329321602785
2014-12-31;SUZANO S.A.;26.277224661677817;-3.5997306940135303;16.925490312679337
2014-12-31;TAURUS ARMAS S.A.;23.880879608341672;-31.34585215439128;-15.698114738578886
2014-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;88.57570911696988;60.492216894726845;101.32002588574439
2014-12-31;TRONOX PIGMENTOS DO BRASIL S.A.;4.507346290370393;-13.076878250977353;-5.665980050115407
2014-12-31;UNICASA INDÚSTRIA DE MÓVEIS S.A.;41.52126510650005;-0.9888264256470695;-5.918586076765454
2014-12-31;VALE S.A.;33.06576512799316;0.2487556891246724;19.906751394433396
2014-12-31;VALID SOLUÇÕES S.A.;27.52836297197035;8.498243903041226;13.350349058991279
2014-12-31;VIX LOGÍSTICA S/A;17.291961518479372;4.585624966409287;11.801984987190743
2014-12-31;VULCABRAS S.A.;27.138558329196677;-5.744806953052062;2.9916496136535646
2014-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;15.960900753402798;1.4114162030163862;1.5629986263926852
2014-12-31;YDUQS PARTICIPACOES S.A.;42.77980456351187;17.702282088648445;17.660609599478303
2015-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;75.9288000483121;61.60969865330031;101.20538679871973
2015-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;100.0;-54.725497082767625;-75.47270697147769
2015-12-31;ALUPAR INVESTIMENTO S/A;77.23973408482692;38.24368505027253;72.1243017517219
2015-12-31;AMBEV S.A.;65.62216924816215;27.566571342325357;40.20020401907606
2015-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;100.0;99.40558522516572;103.68991903940841
2015-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;;inf;inf
2015-12-31;BR PROPERTIES S.A.;100.0;-107.67849149507609;-9.625111906893464
2015-12-31;BRASKEM S.A.;21.954848208011185;6.130702885240182;14.914856495134106
2015-12-31;BRF S.A.;31.33532325353226;9.724187966301164;13.133094390926544
2015-12-31;CCR S.A.;38.082160760903726;9.280381277446923;32.1910656673977
2015-12-31;CIA SIDERURGICA NACIONAL;23.037621286717354;10.539829108707806;33.770382077781605
2015-12-31;CIA TECIDOS SANTANENSE;13.714282348714416;-6.199256124603546;-4.824294039867716
2015-12-31;COGNA EDUCAÇÃO S.A.;57.43875945906009;26.516972842464416;28.401776390687434
2015-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;48.73975432351067;32.05221174764322;34.30241501307491
2015-12-31;COSAN S.A.;29.917293162804437;11.456156431553092;24.01205361965314
2015-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;47.51286552359813;-3.2491949877147257;30.731327316527896
2015-12-31;DOHLER S.A.;27.661802221641924;7.087007613040597;6.800263142036438
2015-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;44.145030849375686;3.991164912554077;32.60391345971861
2015-12-31;EMBPAR PARTICIPAÇÕES S/A;13.778027202289481;15.03118949047861;37.346586785528544
2015-12-31;EMBRAER S.A.;18.502883319883768;1.3871105136591284;5.433353572946912
2015-12-31;ENAUTA PARTICIPAÇÕES S.A.;49.04109699471172;18.866285631368502;-39.60362117889849
